idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
2081,2,True,15,110,110,16,0.8973016738891602
2087,14,True,17,110,110,1,0.6327157020568848
2097,3,True,50,110,110,16,0.829434871673584
2107,2,True,38,110,110,16,0.7744660377502441
2111,1,True,1,110,110,15,0.8651720285415649
2116,3,True,4,110,110,8,0.8908236622810364
2119,2,True,16,110,110,5,0.9014045596122742
2120,4,True,5,110,110,2,0.7891571521759033
2127,8,True,9,110,110,3,0.7334933280944824
2138,1,True,1,110,110,16,0.8979339003562927
2142,4,True,46,110,110,3,0.7804653644561768
2151,1,True,1,110,110,4,0.9194512367248535
2156,2,True,27,110,110,9,0.9064033031463623
2162,2,True,2,110,110,7,0.9079527854919434
2171,6,True,51,110,110,5,0.8653001189231873
2176,2,True,10,110,110,14,0.8846451640129089
2180,2,True,16,110,110,16,0.9221378564834595
2183,3,True,8,110,110,6,0.895149290561676
2185,2,True,2,110,110,3,0.8065545558929443
2192,3,True,5,110,110,5,0.8758442401885986
2193,1,True,1,110,110,4,0.9131074547767639
2196,1,True,1,110,110,4,0.9075441956520081
2207,3,True,30,110,110,16,0.8578994274139404
2215,4,True,8,110,110,6,0.8796480298042297
2219,10,True,50,110,110,2,0.731961190700531
2224,2,True,2,110,110,6,0.907844066619873
2233,1,True,1,110,110,3,0.9014869928359985
2236,4,True,28,110,110,5,0.9071736335754395
2241,6,True,8,110,110,4,0.8180164098739624
2245,1,True,1,110,110,7,0.9180217385292053
2258,2,True,9,110,110,8,0.8675327897071838
2261,3,True,5,110,110,6,0.8602525591850281
2264,1,True,1,110,110,8,0.9207001328468323
2270,2,True,26,110,110,8,0.8919356465339661
2273,9,True,45,110,110,2,0.6942989826202393
2283,4,True,4,110,110,4,0.7989369034767151
2287,4,True,45,110,110,3,0.7985455393791199
2289,2,True,36,110,110,4,0.9152534604072571
2297,1,True,1,110,110,15,0.9042437672615051
2301,2,True,12,110,110,9,0.8660665154457092
2311,1,True,1,110,110,16,0.8919364213943481
2320,2,True,37,110,110,16,0.9211671352386475
2321,7,True,43,110,110,15,0.8494569063186646
2332,2,True,8,110,110,10,0.8713600039482117
2340,2,True,3,110,110,4,0.9036375284194946
2341,2,True,33,110,110,3,0.8785480260848999
2348,3,True,52,110,110,11,0.8654037714004517
2357,2,True,29,110,110,16,0.8107076287269592
2360,5,True,16,110,110,16,0.8474650979042053
2366,2,True,33,110,110,11,0.8953987956047058
2378,2,True,2,110,110,6,0.8998021483421326
2380,2,True,32,110,110,14,0.9035673141479492
2383,3,True,53,110,110,5,0.8694605827331543
2386,5,True,11,110,110,14,0.8212441205978394
2392,1,True,1,110,110,7,0.8815305829048157
2396,4,True,36,110,110,4,0.7607624530792236
2414,2,True,41,110,110,6,0.8589354157447815
2419,4,True,33,110,110,3,0.8938204646110535
2426,2,True,2,110,110,5,0.9214727878570557
2429,5,True,52,110,110,10,0.7804901599884033
2434,2,True,11,110,110,13,0.9118322134017944
2453,2,True,27,110,110,8,0.8131165504455566
2459,2,True,20,110,110,10,0.9186689257621765
2467,2,True,2,110,110,16,0.862614631652832
2474,5,True,7,110,110,3,0.7869963049888611
2479,1,True,1,110,110,7,0.9188864827156067
2489,2,True,26,110,110,6,0.8500847816467285
2492,2,True,15,110,110,11,0.9093594551086426
2499,2,True,21,110,110,12,0.886762261390686
2514,4,True,20,110,110,16,0.8270569443702698
2543,2,True,61,110,110,16,0.9122059941291809
2552,4,True,35,110,110,4,0.8381555676460266
