idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
20222,1,True,1,128,128,16,0.9199249148368835
20227,54,True,82,128,128,16,0.8079798221588135
20251,11,True,14,128,128,16,0.800745964050293
20339,11,True,12,128,128,16,0.7085230946540833
20427,1,True,1,128,128,16,0.9189698100090027
20437,1,True,1,128,128,16,0.9165372252464294
20469,2,True,35,128,128,16,0.9119745492935181
20484,1,True,1,128,128,14,0.9203203916549683
20490,2,True,36,128,128,16,0.9018653035163879
20499,2,True,53,128,128,16,0.8395044207572937
20644,1,True,1,128,128,16,0.9205021262168884
20679,1,True,1,128,128,16,0.9208216071128845
20761,2,True,2,128,128,15,0.9210535287857056
20796,1,True,1,128,128,16,0.8548354506492615
20800,2,True,53,128,128,15,0.9173663854598999
20821,2,True,58,128,128,16,0.9207250475883484
20831,54,True,72,128,128,16,0.6916756629943848
20873,1,True,1,128,128,16,0.9200829863548279
20877,21,True,26,128,128,16,0.6717358231544495
20884,62,True,91,128,128,16,0.9171442985534668
20891,2,True,61,128,128,16,0.9149582386016846
20917,18,True,28,128,128,16,0.7500312328338623
20920,3,True,31,128,128,6,0.8210212588310242
20929,48,True,62,128,128,16,0.6260638236999512
20948,1,True,1,128,128,16,0.9208236932754517
21019,2,True,30,128,128,16,0.9153279066085815
21024,57,True,84,128,128,16,0.7223448157310486
21166,1,True,1,128,128,14,0.9206603169441223
21226,2,True,3,128,128,16,0.9171231985092163
21257,1,True,1,128,128,16,0.9193246960639954
21298,1,True,1,128,128,16,0.9190345406532288
21326,2,True,2,128,128,16,0.9161927700042725
21370,1,True,1,128,128,14,0.920169472694397
21390,1,True,1,128,128,4,0.9185823202133179
21395,10,True,21,128,128,6,0.6773529052734375
21415,1,True,1,128,128,9,0.9210184812545776
21442,1,True,1,128,128,10,0.9170346260070801
21462,2,True,55,128,128,16,0.9166381359100342
21563,2,True,2,128,128,14,0.8693355917930603
21665,2,True,23,128,128,6,0.8873156309127808
21809,1,True,1,128,128,10,0.9198710918426514
21838,1,True,1,128,128,11,0.9036774635314941
21865,1,True,1,128,128,16,0.9200831055641174
21950,7,True,78,128,128,12,0.8546515703201294
21966,1,True,1,128,128,16,0.9177528619766235
22013,1,True,1,128,128,14,0.9038885831832886
22037,1,True,1,128,128,15,0.9206627607345581
22065,2,True,4,128,128,16,0.9216386675834656
22176,1,True,1,128,128,10,0.9187535643577576
22186,2,True,74,128,128,11,0.8738565444946289
22245,1,True,1,128,128,16,0.9169223308563232
22251,2,True,73,128,128,16,0.9205402731895447
22296,1,True,1,128,128,16,0.9158168435096741
22401,7,True,28,128,128,9,0.8013743758201599
22428,12,True,15,128,128,15,0.6527981758117676
22448,9,True,40,128,128,16,0.7342954277992249
22455,2,True,2,128,128,8,0.7673600316047668
22573,1,True,1,128,128,16,0.9211324453353882
22576,1,True,1,128,128,16,0.9185014963150024
22613,1,True,1,128,128,14,0.9209913015365601
22674,2,True,58,128,128,16,0.9198892116546631
22720,57,True,79,128,128,16,0.7046864032745361
22739,53,True,83,128,128,16,0.7846376299858093
22884,1,True,1,128,128,16,0.91927170753479
22973,1,True,1,128,128,13,0.9195739030838013
23067,11,True,30,128,128,16,0.7336684465408325
23148,2,True,37,128,128,16,0.9082456231117249
23172,1,True,1,128,128,16,0.9176948666572571
23180,1,True,1,128,128,12,0.9195855855941772
23191,2,True,2,128,128,15,0.8381090760231018
23195,2,True,2,128,128,12,0.9153106212615967
23221,2,True,2,128,128,10,0.8975284099578857
23268,2,True,26,128,128,12,0.9203241467475891
23291,1,True,1,128,128,16,0.9204578399658203
23300,65,True,85,128,128,16,0.8413777351379395
23303,1,True,1,128,128,16,0.9196516275405884
23423,1,True,1,128,128,13,0.9190144538879395
23443,1,True,1,128,128,16,0.9180681705474854
23449,1,True,1,128,128,16,0.9207163453102112
23458,1,True,1,128,128,16,0.9178022146224976
23476,2,True,2,128,128,16,0.9178295731544495
23544,1,True,1,128,128,15,0.9204986095428467
23605,1,True,1,128,128,16,0.9173769950866699
23622,4,True,82,128,128,16,0.9174633622169495
23691,2,True,37,128,128,16,0.9175059795379639
23724,42,True,62,128,128,16,0.6120248436927795
23749,2,True,4,128,128,16,0.9035258293151855
23807,6,True,15,128,128,16,0.824486255645752
23814,2,True,2,128,128,16,0.9196097254753113
23845,1,True,1,128,128,16,0.9198527336120605
23952,6,True,21,128,128,16,0.7996376752853394
24034,1,True,1,128,128,16,0.9080708026885986
24097,2,True,14,128,128,10,0.9020025134086609
24104,13,True,14,128,128,16,0.7503976225852966
24208,2,True,6,128,128,11,0.9075670838356018
24240,1,True,1,128,128,16,0.9174243807792664
24246,2,True,75,128,128,16,0.9222232699394226
24251,1,True,1,128,128,16,0.9191581606864929
24280,1,True,1,128,128,16,0.9199143052101135
24345,1,True,1,128,128,16,0.8974153995513916
24347,1,True,1,128,128,16,0.9178893566131592
24378,64,True,88,128,128,16,0.7807844877243042
24426,63,True,94,128,128,16,0.9197705388069153
24452,1,True,1,128,128,16,0.9207844734191895
24484,2,True,9,128,128,15,0.9164235591888428
24494,63,True,95,128,128,16,0.8364493250846863
24557,4,True,10,128,128,4,0.8156153559684753
24662,1,True,1,128,128,16,0.9168958067893982
24676,1,True,1,128,128,5,0.9205160140991211
24678,1,True,1,128,128,16,0.9191602468490601
24915,20,True,34,128,128,16,0.6816685199737549
24916,3,True,3,128,128,16,0.9165367484092712
24939,2,True,27,128,128,16,0.9209027290344238
24945,1,True,1,128,128,16,0.9156621694564819
24955,1,True,1,128,128,9,0.9131124019622803
25036,2,True,66,128,128,13,0.9131394624710083
25110,6,True,14,128,128,6,0.7248467206954956
25122,45,True,60,128,128,16,0.6241081953048706
25165,1,True,1,128,128,16,0.9226930141448975
25280,27,True,60,128,128,8,0.5878937840461731
25287,66,True,86,128,128,16,0.8055910468101501
25304,1,True,1,128,128,16,0.9201531410217285
25407,2,True,52,128,128,16,0.9189703464508057
25428,2,True,72,128,128,13,0.9149740934371948
25512,1,True,1,128,128,16,0.9180251359939575
25669,8,True,15,128,128,9,0.8045298457145691
25709,3,True,3,128,128,16,0.8653680682182312
25776,2,True,54,128,128,16,0.9213760495185852
25844,2,True,75,128,128,12,0.9109711647033691
25846,14,True,30,128,128,16,0.7209922075271606
25937,2,True,44,128,128,10,0.8696818351745605
26074,40,True,48,128,128,16,0.6491334438323975
26091,2,True,60,128,128,16,0.9176400303840637
26117,2,True,6,128,128,16,0.9203969836235046
26124,1,True,1,128,128,16,0.917940080165863
26128,1,True,1,128,128,16,0.9199867844581604
26200,1,True,1,128,128,16,0.916167676448822
26225,2,True,11,128,128,16,0.920113742351532
26278,5,True,63,128,128,16,0.829216480255127
26308,1,True,1,128,128,16,0.920828640460968
26392,2,True,79,128,128,5,0.74697345495224
26394,1,True,1,128,128,7,0.9194343090057373
26427,1,True,1,128,128,16,0.9170127511024475
26444,2,True,2,128,128,8,0.8270817995071411
26455,1,True,1,128,128,16,0.8791187405586243
26523,64,True,88,128,128,2,0.6988300085067749
26546,1,True,1,128,128,6,0.9190118908882141
26571,1,True,1,128,128,16,0.9196130037307739
26593,2,True,17,128,128,11,0.8943208456039429
26615,1,True,1,128,128,10,0.9208078384399414
26633,1,True,1,128,128,7,0.9189454913139343
26703,5,True,5,128,128,7,0.8704143166542053
26716,1,True,1,128,128,15,0.9191440939903259
26736,3,True,4,128,128,10,0.8185741901397705
26754,2,True,21,128,128,12,0.9130571484565735
26782,3,True,3,128,128,9,0.8890239000320435
26805,5,True,8,128,128,9,0.7999981641769409
26817,2,True,81,128,128,10,0.922756016254425
26837,2,True,3,128,128,4,0.9140310287475586
26851,1,True,1,128,128,16,0.9166009426116943
26854,1,True,1,128,128,10,0.9198879599571228
26884,5,True,21,128,128,9,0.8680342435836792
26915,38,True,40,128,128,16,0.5995472073554993
26948,5,True,72,128,128,4,0.8543712496757507
26989,2,True,4,128,128,7,0.9178853631019592
27010,2,True,41,128,128,7,0.9187371730804443
27072,62,True,84,128,128,1,0.6032741665840149
27127,2,True,12,128,128,16,0.8831989169120789
27136,2,True,49,128,128,11,0.9141290187835693
27215,1,True,1,128,128,16,0.9204910397529602
27253,3,True,3,128,128,16,0.8989744186401367
27281,1,True,1,128,128,16,0.9206413626670837
27283,1,True,1,128,128,16,0.9202825427055359
27301,1,True,1,128,128,10,0.8109273314476013
27315,2,True,2,128,128,12,0.9186995029449463
27356,1,True,1,128,128,16,0.8352193832397461
27412,3,True,36,128,128,11,0.9162364602088928
27425,1,True,1,128,128,16,0.9175640940666199
27438,1,True,1,128,128,8,0.892428457736969
27464,2,True,57,128,128,9,0.8414429426193237
27497,1,True,1,128,128,16,0.919983983039856
27507,2,True,49,128,128,16,0.9137046933174133
27517,7,True,8,128,128,16,0.7532296180725098
27601,1,True,1,128,128,16,0.9206855297088623
27613,2,True,29,128,128,16,0.9169085025787354
27764,41,True,58,128,128,16,0.610062301158905
27776,3,True,51,128,128,16,0.892099916934967
27842,5,True,5,128,128,12,0.8561125993728638
27845,1,True,1,128,128,16,0.9187843203544617
27882,1,True,1,128,128,16,0.9196045398712158
27962,2,True,52,128,128,16,0.8252649307250977
27976,1,True,1,128,128,16,0.9157849550247192
27998,1,True,1,128,128,16,0.9178982973098755
28052,2,True,51,128,128,12,0.8570734262466431
28102,33,True,44,128,128,16,0.6575336456298828
28109,1,True,1,128,128,16,0.9205616116523743
28135,42,True,58,128,128,16,0.5870698690414429
28147,2,True,7,128,128,16,0.9159790873527527
28250,2,True,47,128,128,12,0.8587369918823242
28254,1,True,1,128,128,16,0.8724234104156494
28305,2,True,2,128,128,16,0.9126072525978088
28435,2,True,4,128,128,16,0.9095848798751831
28447,2,True,2,128,128,9,0.9149339199066162
28493,1,True,1,128,128,6,0.9189174771308899
28506,32,True,48,128,128,16,0.6120514869689941
28510,2,True,54,128,128,16,0.9088795185089111
28556,2,True,81,128,128,16,0.9192489385604858
28625,1,True,1,128,128,16,0.9192919731140137
28653,1,True,1,128,128,16,0.9183624386787415
28694,2,True,4,128,128,16,0.7272924184799194
28695,1,True,1,128,128,16,0.8046408891677856
28770,1,True,1,128,128,16,0.9102981686592102
28779,2,True,63,128,128,15,0.9184209704399109
28806,1,True,1,128,128,14,0.9191937446594238
28822,1,True,1,128,128,16,0.9191604256629944
28885,1,True,1,128,128,16,0.9207789897918701
28917,1,True,1,128,128,16,0.920875608921051
28941,1,True,1,128,128,16,0.9177819490432739
29023,1,True,1,128,128,16,0.9013057351112366
29029,1,True,1,128,128,9,0.9185490608215332
29034,1,True,1,128,128,16,0.9210726022720337
29066,1,True,1,128,128,16,0.9201462268829346
29112,2,True,2,128,128,3,0.9144383668899536
29130,2,True,56,128,128,16,0.9186166524887085
29146,2,True,69,128,128,12,0.9136309623718262
29318,2,True,62,128,128,16,0.9057605266571045
29359,1,True,1,128,128,10,0.9205582737922668
29373,2,True,52,128,128,14,0.8060954213142395
29380,2,True,63,128,128,13,0.9145303964614868
29469,57,True,77,128,128,16,0.7085251808166504
29476,1,True,1,128,128,16,0.9179772138595581
29510,2,True,2,128,128,16,0.9003978967666626
29609,2,True,53,128,128,11,0.9197261929512024
29636,1,True,1,128,128,16,0.9172468781471252
29644,27,True,40,128,128,16,0.690343976020813
29681,7,True,8,128,128,8,0.740174412727356
29696,38,True,54,128,128,16,0.6203144192695618
29709,1,True,1,128,128,13,0.8497751951217651
29712,1,True,1,128,128,16,0.9207745790481567
29770,2,True,98,128,128,16,0.9119444489479065
29778,1,True,1,128,128,16,0.9188200831413269
29792,2,True,36,128,128,16,0.8793935775756836
29829,1,True,1,128,128,16,0.9002212882041931
29830,28,True,50,128,128,16,0.6388847827911377
29860,3,True,3,128,128,16,0.8158330917358398
29874,1,True,1,128,128,16,0.9058711528778076
29894,2,True,19,128,128,9,0.9100902080535889
29918,1,True,1,128,128,16,0.9187883138656616
29942,2,True,58,128,128,16,0.9042268991470337
29951,1,True,1,128,128,16,0.916024386882782
30038,1,True,1,128,128,16,0.920202910900116
30099,65,True,90,128,128,16,0.9045818448066711
30118,1,True,1,128,128,16,0.8953241109848022
30143,1,True,1,128,128,16,0.9202863574028015
30192,4,True,50,128,128,16,0.7437203526496887
30216,2,True,52,128,128,12,0.9089962244033813
30254,2,True,3,128,128,12,0.726995587348938
30287,61,True,90,128,128,16,0.9162510633468628
30295,1,True,1,128,128,6,0.9087411761283875
30296,2,True,38,128,128,12,0.9200655221939087
30347,1,True,1,128,128,16,0.9201443791389465
30392,11,True,29,128,128,3,0.7329654693603516
30415,2,True,56,128,128,12,0.9199939966201782
30448,1,True,1,128,128,16,0.9205809831619263
30460,64,True,92,128,128,16,0.9206622838973999
30537,2,True,6,128,128,16,0.7254177927970886
30542,4,True,21,128,128,8,0.7432429194450378
30573,1,True,1,128,128,16,0.9192689657211304
30574,2,True,2,128,128,6,0.9208702445030212
30617,1,True,1,128,128,16,0.9180930256843567
30658,1,True,1,128,128,15,0.8265023231506348
30662,2,True,100,128,128,16,0.8979085683822632
30718,2,True,91,128,128,16,0.8370974659919739
30764,1,True,1,128,128,16,0.91289883852005
30789,1,True,1,128,128,15,0.9181233048439026
30793,1,True,1,128,128,14,0.9198658466339111
30833,2,True,2,128,128,16,0.8457551002502441
30875,1,True,1,128,128,16,0.9047197103500366
30926,1,True,1,128,128,16,0.9207019805908203
30956,2,True,44,128,128,16,0.9196154475212097
30959,1,True,1,128,128,16,0.9205252528190613
31006,1,True,1,128,128,16,0.9205586910247803
31063,8,True,37,128,128,16,0.7466338276863098
31089,7,True,82,128,128,7,0.7601544857025146
31122,54,True,79,128,128,16,0.7166122794151306
31135,1,True,1,128,128,16,0.8679839372634888
31160,2,True,81,128,128,16,0.8612370491027832
31165,1,True,1,128,128,13,0.9195922613143921
31196,1,True,1,128,128,10,0.9171359539031982
31210,2,True,39,128,128,8,0.8433545827865601
31217,2,True,22,128,128,16,0.9019208550453186
31300,2,True,80,128,128,16,0.9179622530937195
31303,44,True,56,128,128,16,0.6150943040847778
31317,1,True,1,128,128,16,0.9189246296882629
31330,2,True,88,128,128,16,0.7361842393875122
31370,1,True,1,128,128,15,0.9200832843780518
31473,8,True,55,128,128,9,0.7278692126274109
31503,1,True,1,128,128,16,0.9189509749412537
31529,2,True,38,128,128,16,0.9093812108039856
31537,1,True,1,128,128,16,0.9199931025505066
31539,1,True,1,128,128,16,0.9197334051132202
31588,2,True,65,128,128,16,0.8327016830444336
31598,6,True,73,128,128,10,0.814322829246521
31631,61,True,89,128,128,16,0.7360125184059143
31639,2,True,89,128,128,12,0.9188438653945923
31694,2,True,2,128,128,5,0.905201256275177
31723,7,True,10,128,128,3,0.7900092601776123
31751,1,True,1,128,128,16,0.9201477766036987
31753,7,True,20,128,128,7,0.8485116958618164
31910,1,True,1,128,128,14,0.919140100479126
31918,1,True,1,128,128,16,0.9069348573684692
31932,8,True,14,128,128,16,0.7788273096084595
31951,1,True,1,128,128,16,0.9198693633079529
31973,2,True,60,128,128,16,0.921436071395874
31981,2,True,2,128,128,14,0.9198054075241089
32050,1,True,1,128,128,16,0.9203016757965088
32072,8,True,12,128,128,15,0.8305461406707764
32113,9,True,47,128,128,7,0.6919671297073364
32118,1,True,1,128,128,12,0.9205960631370544
32150,1,True,1,128,128,16,0.9179825782775879
32168,2,True,30,128,128,16,0.912651002407074
32205,1,True,1,128,128,11,0.9188550114631653
32271,1,True,1,128,128,16,0.9208539128303528
32288,2,True,44,128,128,8,0.9199588298797607
32305,1,True,1,128,128,13,0.9144002199172974
32337,1,True,1,128,128,16,0.9189909100532532
32403,1,True,1,128,128,16,0.9206385612487793
32450,61,True,85,128,128,16,0.9002457857131958
32469,2,True,14,128,128,16,0.9156782031059265
32500,17,True,38,128,128,16,0.723876953125
32553,1,True,1,128,128,16,0.9205718636512756
32557,3,True,17,128,128,13,0.8733890056610107
32614,2,True,36,128,128,16,0.9214587211608887
32616,1,True,1,128,128,11,0.8839423656463623
32662,13,True,15,128,128,16,0.6360856294631958
32715,1,True,1,128,128,11,0.9208193421363831
32751,1,True,1,128,128,16,0.9207340478897095
32774,3,True,55,128,128,16,0.7541770935058594
32795,2,True,70,128,128,13,0.8942956924438477
32834,6,True,25,128,128,12,0.7203140258789062
32861,2,True,29,128,128,16,0.8779659271240234
32872,1,True,1,128,128,6,0.9198367595672607
33026,1,True,1,128,128,14,0.9208965301513672
33035,1,True,1,128,128,16,0.9206549525260925
33060,2,True,29,128,128,16,0.9023885130882263
33080,1,True,1,128,128,15,0.9128540754318237
33095,1,True,1,128,128,16,0.9201526641845703
33101,1,True,1,128,128,16,0.9210430979728699
33103,48,True,79,128,128,16,0.6236197352409363
33123,4,True,65,128,128,16,0.8375226259231567
33124,1,True,1,128,128,16,0.9206998944282532
33139,5,True,5,128,128,16,0.7904868125915527
33149,1,True,1,128,128,2,0.9112472534179688
33193,2,True,58,128,128,16,0.9219890236854553
33227,1,True,1,128,128,16,0.9176797866821289
33237,1,True,1,128,128,16,0.9208972454071045
33314,1,True,1,128,128,16,0.9207943677902222
33389,5,True,14,128,128,16,0.8258191347122192
33402,1,True,1,128,128,16,0.9176692962646484
33421,1,True,1,128,128,16,0.9180964827537537
33476,2,True,64,128,128,10,0.8044825792312622
33483,2,True,83,128,128,6,0.9177442789077759
33503,2,True,17,128,128,16,0.9192297458648682
33523,1,True,1,128,128,16,0.9208503365516663
33540,2,True,68,128,128,16,0.9002981185913086
33624,1,True,1,128,128,16,0.9101444482803345
33679,1,True,1,128,128,7,0.920599639415741
33689,1,True,1,128,128,12,0.9204423427581787
33710,1,True,1,128,128,15,0.8665781021118164
33790,1,True,1,128,128,16,0.9198750257492065
33831,2,True,72,128,128,16,0.9198307991027832
33848,38,True,42,128,128,16,0.6111772060394287
33852,1,True,1,128,128,5,0.9045445322990417
33887,1,True,1,128,128,16,0.9203784465789795
33891,3,True,44,128,128,16,0.8060526251792908
33914,1,True,1,128,128,16,0.9206753969192505
34036,2,True,3,128,128,16,0.9167501330375671
34100,1,True,1,128,128,16,0.9177594184875488
34135,22,True,27,128,128,16,0.6350902915000916
34140,10,True,19,128,128,16,0.7897931933403015
34142,5,True,28,128,128,13,0.8625439405441284
34158,21,True,26,128,128,16,0.6697673797607422
34202,2,True,55,128,128,13,0.9171524047851562
34310,54,True,77,128,128,16,0.7272108197212219
34335,29,True,32,128,128,10,0.5968949794769287
34359,1,True,1,128,128,16,0.9170951247215271
34368,2,True,2,128,128,16,0.9184114933013916
34369,3,True,14,128,128,9,0.8358606696128845
34382,2,True,16,128,128,13,0.9051015973091125
34466,1,True,1,128,128,16,0.9201749563217163
34490,1,True,1,128,128,10,0.9181044697761536
34502,2,True,28,128,128,16,0.8913732767105103
34511,63,True,93,128,128,16,0.9049779772758484
34541,2,True,86,128,128,15,0.9229776859283447
34620,57,True,88,128,128,16,0.920352578163147
34623,1,True,1,128,128,12,0.9201755523681641
34636,1,True,1,128,128,16,0.921481728553772
34754,2,True,71,128,128,13,0.9064706563949585
34758,1,True,1,128,128,16,0.920510470867157
34778,2,True,2,128,128,9,0.9125838279724121
34786,1,True,1,128,128,11,0.9187952876091003
34811,1,True,1,128,128,16,0.9176914095878601
34879,2,True,75,128,128,16,0.906010627746582
34947,1,True,1,128,128,14,0.9169480800628662
34949,2,True,64,128,128,16,0.917485237121582
34979,2,True,9,128,128,7,0.9166254997253418
34997,63,True,88,128,128,16,0.9180570840835571
35017,1,True,1,128,128,16,0.9171754121780396
35068,1,True,1,128,128,16,0.9200394749641418
35077,1,True,1,128,128,16,0.9209328293800354
35116,1,True,1,128,128,16,0.9204744696617126
35117,1,True,1,128,128,12,0.9184428453445435
35122,4,True,10,128,128,10,0.8507910966873169
35201,2,True,2,128,128,16,0.92038893699646
35314,2,True,11,128,128,16,0.9151743054389954
35334,4,True,4,128,128,16,0.7800906300544739
35394,2,True,49,128,128,16,0.9103232622146606
35489,1,True,1,128,128,16,0.9189186692237854
35527,3,True,10,128,128,9,0.7545038461685181
35542,4,True,4,128,128,16,0.7614092230796814
35549,2,True,2,128,128,16,0.7888633608818054
35580,1,True,1,128,128,16,0.9188821315765381
35613,4,True,5,128,128,16,0.8965017795562744
35620,3,True,86,128,128,16,0.8255132436752319
35666,2,True,39,128,128,16,0.8411215543746948
35674,2,True,13,128,128,10,0.9208313226699829
35766,1,True,1,128,128,16,0.9056601524353027
35767,56,True,77,128,128,16,0.7439991235733032
35782,1,True,1,128,128,16,0.9202677607536316
35844,1,True,1,128,128,8,0.8339680433273315
35866,63,True,87,128,128,16,0.9207765460014343
35978,62,True,85,128,128,16,0.9189255237579346
35985,8,True,16,128,128,16,0.7255970239639282
36004,2,True,2,128,128,7,0.9009773135185242
36100,1,True,1,128,128,16,0.9206864833831787
36137,1,True,1,128,128,16,0.920141875743866
36208,2,True,2,128,128,16,0.9123743176460266
36280,65,True,95,128,128,16,0.9202526807785034
36326,5,True,69,128,128,16,0.7002513408660889
36330,2,True,14,128,128,13,0.915399432182312
36341,42,True,65,128,128,16,0.6818169355392456
36397,2,True,74,128,128,11,0.7471755146980286
36481,1,True,1,128,128,16,0.9192928075790405
36563,6,True,55,128,128,2,0.7311148047447205
36575,2,True,2,128,128,16,0.8905562162399292
36580,5,True,13,128,128,16,0.8704261779785156
36635,1,True,1,128,128,16,0.9204862117767334
36717,2,True,63,128,128,16,0.920799195766449
36831,1,True,1,128,128,16,0.8606764674186707
36871,2,True,31,128,128,16,0.906735897064209
36912,1,True,1,128,128,16,0.9142612814903259
37016,18,True,27,128,128,16,0.7060804963111877
37030,12,True,32,128,128,16,0.7842389345169067
37066,5,True,20,128,128,16,0.8373014330863953
37071,1,True,1,128,128,16,0.917658805847168
37092,1,True,1,128,128,10,0.9175437092781067
37104,1,True,1,128,128,12,0.9006817936897278
37279,2,True,2,128,128,16,0.9194176197052002
37313,1,True,1,128,128,15,0.9203365445137024
37394,2,True,65,128,128,13,0.8878622651100159
37457,2,True,21,128,128,16,0.9137709736824036
37464,38,True,51,128,128,16,0.6310817003250122
37467,1,True,1,128,128,16,0.9149010181427002
37482,1,True,1,128,128,6,0.9135837554931641
37513,1,True,1,128,128,11,0.9064061641693115
37540,2,True,42,128,128,16,0.919396162033081
37593,1,True,1,128,128,12,0.9198516011238098
37688,2,True,37,128,128,16,0.919324517250061
37693,1,True,1,128,128,16,0.920965313911438
37700,3,True,6,128,128,9,0.8357357978820801
37719,1,True,1,128,128,16,0.9197491407394409
37764,1,True,1,128,128,16,0.9201868176460266
37842,2,True,16,128,128,16,0.8976763486862183
37844,1,True,1,128,128,10,0.920125424861908
37919,5,True,86,128,128,4,0.7702543139457703
37947,2,True,47,128,128,16,0.9188685417175293
38100,2,True,2,128,128,16,0.9147185683250427
38103,1,True,1,128,128,16,0.9206770062446594
38108,2,True,92,128,128,16,0.9203430414199829
38118,2,True,2,128,128,13,0.8715985417366028
38202,1,True,1,128,128,16,0.9167207479476929
38239,2,True,77,128,128,16,0.8213698267936707
38289,2,True,87,128,128,16,0.7491133213043213
38336,2,True,30,128,128,16,0.9199777841567993
38424,2,True,63,128,128,16,0.920139491558075
38426,1,True,1,128,128,9,0.915764331817627
38474,7,True,12,128,128,16,0.7840476036071777
38492,1,True,1,128,128,16,0.9187336564064026
38574,15,True,16,128,128,16,0.6838846206665039
38636,2,True,51,128,128,15,0.9010750651359558
38678,7,True,22,128,128,16,0.7798109650611877
38684,4,True,15,128,128,10,0.9193148612976074
38716,1,True,1,128,128,16,0.9175724983215332
38751,2,True,63,128,128,8,0.8363617658615112
38831,57,True,73,128,128,16,0.6791669726371765
38873,60,True,81,128,128,16,0.669413685798645
38880,61,True,78,128,128,16,0.6935034990310669
38881,1,True,1,128,128,14,0.8130553364753723
38923,1,True,1,128,128,16,0.9174442887306213
38945,62,True,80,128,128,16,0.9081612229347229
39015,8,True,44,128,128,10,0.7529337406158447
39026,2,True,83,128,128,9,0.7325331568717957
39030,60,True,83,128,128,16,0.9105594158172607
39106,2,True,5,128,128,16,0.9129446744918823
39116,2,True,95,128,128,5,0.9118344187736511
39118,1,True,1,128,128,16,0.9200855493545532
39173,4,True,52,128,128,15,0.8924226760864258
39203,56,True,73,128,128,16,0.6421911716461182
39210,2,True,2,128,128,16,0.8706538081169128
39217,57,True,78,128,128,16,0.9200342297554016
39226,1,True,1,128,128,14,0.9167762994766235
39246,1,True,1,128,128,14,0.9175206422805786
39260,2,True,75,128,128,16,0.9213515520095825
39302,1,True,1,128,128,16,0.9202409386634827
39335,1,True,1,128,128,16,0.9178394079208374
39408,1,True,1,128,128,7,0.9192051291465759
39414,1,True,1,128,128,16,0.9205101728439331
39434,29,True,40,128,128,16,0.6216164827346802
39476,8,True,9,128,128,16,0.8298003673553467
39506,1,True,1,128,128,16,0.9207369089126587
39522,1,True,1,128,128,16,0.9205201864242554
39538,1,True,1,128,128,11,0.917099118232727
39539,2,True,91,128,128,7,0.9177345633506775
39590,1,True,1,128,128,7,0.917607307434082
39593,2,True,53,128,128,16,0.9133539199829102
39655,1,True,1,128,128,16,0.9194849729537964
39660,1,True,1,128,128,16,0.9204665422439575
39733,18,True,25,128,128,16,0.6723548173904419
39775,20,True,24,128,128,16,0.6478707790374756
39783,2,True,2,128,128,16,0.9100959897041321
39866,1,True,1,128,128,16,0.9197700619697571
39891,1,True,1,128,128,16,0.9194499254226685
39915,12,True,31,128,128,16,0.6641194820404053
39921,1,True,1,128,128,16,0.9205736517906189
40054,51,True,73,128,128,16,0.669597327709198
40069,2,True,19,128,128,16,0.9064324498176575
40074,59,True,88,128,128,16,0.8447109460830688
40097,13,True,69,128,128,3,0.7092896103858948
40119,2,True,2,128,128,4,0.9143224358558655
40146,3,True,3,128,128,5,0.9066534042358398
40162,2,True,37,128,128,16,0.9041072130203247
40187,2,True,8,128,128,9,0.8959122896194458
40199,1,True,1,128,128,16,0.9191480278968811
40208,2,True,40,128,128,12,0.9203894734382629
40261,63,True,92,128,128,16,0.9084442853927612
40272,1,True,1,128,128,16,0.917460560798645
40289,60,True,80,128,128,16,0.9175432920455933
40290,2,True,44,128,128,12,0.9207092523574829
40319,24,True,25,128,128,16,0.6546419858932495
40329,1,True,1,128,128,16,0.9189335107803345
40355,2,True,40,128,128,16,0.8358321785926819
40358,2,True,31,128,128,10,0.8994923233985901
40382,26,True,36,128,128,16,0.6553722023963928
40442,1,True,1,128,128,16,0.921043336391449
40512,1,True,1,128,128,15,0.9167484045028687
40520,1,True,1,128,128,16,0.7550395131111145
40531,3,True,10,128,128,16,0.8529504537582397
40578,1,True,1,128,128,16,0.9178069829940796
40585,1,True,1,128,128,6,0.9013336896896362
40610,60,True,84,128,128,16,0.8887783885002136
40611,2,True,78,128,128,16,0.8370336890220642
40615,1,True,1,128,128,16,0.9173262715339661
40655,5,True,79,128,128,4,0.7669112682342529
40656,6,True,49,128,128,16,0.8542901277542114
40657,2,True,3,128,128,16,0.9053283929824829
40662,3,True,19,128,128,9,0.8738354444503784
40664,1,True,1,128,128,16,0.9179511666297913
40722,2,True,2,128,128,14,0.9203698635101318
40738,1,True,1,128,128,15,0.9188942313194275
40739,1,True,1,128,128,8,0.9179853200912476
40753,5,True,61,128,128,16,0.8985593318939209
40811,2,True,36,128,128,11,0.919376015663147
40819,9,True,24,128,128,11,0.8033156991004944
40821,1,True,1,128,128,15,0.9184511303901672
40829,2,True,70,128,128,9,0.8946064114570618
40836,1,True,1,128,128,12,0.9147021174430847
40839,1,True,1,128,128,10,0.9193003177642822
40866,2,True,66,128,128,16,0.9175186157226562
40897,1,True,1,128,128,16,0.9206928610801697
40905,2,True,37,128,128,16,0.9197450876235962
40947,1,True,1,128,128,16,0.9179325103759766
40974,2,True,43,128,128,16,0.891302227973938
41013,2,True,83,128,128,15,0.8484401702880859
41043,29,True,39,128,128,16,0.6314194202423096
