epoch,train_loss,val_loss,learning_rate
77,0.47529920089812505,0.47380309939384463,8.934416726860732e-05
78,0.4749428123600629,0.4728529353936513,8.275907667544449e-05
79,0.47461753129959106,0.4718869475523631,7.637777384451213e-05
80,0.4742820712254972,0.4724418564637502,7.020803341034573e-05
81,0.47402895011869417,0.4724212729930878,6.425737225128834e-05
82,0.4736500044177179,0.4716672722498576,5.85330403313335e-05
83,0.4733630899912646,0.4722937222321828,5.304201186715969e-05
84,0.47317095542440607,0.4720850455760956,4.7790976831122536e-05
85,0.47286115057614386,0.4719272987047831,4.278633280055347e-05
86,0.4724989447950506,0.4713090527057648,3.803417716329742e-05
87,0.4722179963394087,0.4715725227197011,3.354029968898493e-05
88,0.47213567694839165,0.47128303011258443,2.9310175475089726e-05
89,0.47192981649418264,0.4714371446768443,2.5348958276365776e-05
90,0.4716265273905125,0.4713614503542582,2.166147422579082e-05
91,0.47149619354682715,0.471340012550354,1.825221595466734e-05
92,0.4713343740644909,0.4713177474339803,1.5125337119042568e-05
93,0.4711721426208003,0.4708428204059601,1.2284647339118995e-05
94,0.4709982372060114,0.47131192485491435,9.733607557818733e-06
95,0.4708817259308432,0.47106195251146954,7.475325824157782e-06
96,0.4707562380907487,0.4711583383878072,5.5125535065669235e-06
97,0.4706640077934784,0.4712027605374654,3.8476819407733e-06
98,0.47055532112413523,0.47122782190640766,2.4827395163259486e-06
99,0.47066386689945144,0.47111239473025,1.4193892053158842e-06
100,0.47057346078814294,0.4711203293005625,6.589265363004463e-07
